"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"20000","Total R&D personnel (FTE) - Total ","FIN","Finland","2016","2016",47429,,
"20000","Total R&D personnel (FTE) - Total ","FRA","France","2011","2011",402491.7,,
"20000","Total R&D personnel (FTE) - Total ","FRA","France","2012","2012",411780,,
"20000","Total R&D personnel (FTE) - Total ","FRA","France","2013","2013",416687.349,,
"20000","Total R&D personnel (FTE) - Total ","FRA","France","2014","2014",423902.746,,
"20000","Total R&D personnel (FTE) - Total ","FRA","France","2015","2015",428642.886,,
"20000","Total R&D personnel (FTE) - Total ","DEU","Germany","2011","2011",575099.49,,
"20000","Total R&D personnel (FTE) - Total ","DEU","Germany","2012","2012",591260.8,,
"20000","Total R&D personnel (FTE) - Total ","DEU","Germany","2013","2013",588615.029,,
"20000","Total R&D personnel (FTE) - Total ","DEU","Germany","2014","2014",605252,,
"20000","Total R&D personnel (FTE) - Total ","DEU","Germany","2015","2015",640516,,
"20000","Total R&D personnel (FTE) - Total ","DEU","Germany","2016","2016",656727,,
"20000","Total R&D personnel (FTE) - Total ","GRC","Greece","2011","2011",36913.33,,
"20000","Total R&D personnel (FTE) - Total ","GRC","Greece","2012","2012",37361.2,,
"20000","Total R&D personnel (FTE) - Total ","GRC","Greece","2013","2013",42187.62,,
"20000","Total R&D personnel (FTE) - Total ","GRC","Greece","2014","2014",43316.11,,
"20000","Total R&D personnel (FTE) - Total ","GRC","Greece","2015","2015",49658,,
"20000","Total R&D personnel (FTE) - Total ","GRC","Greece","2016","2016",41790,,
"20000","Total R&D personnel (FTE) - Total ","HUN","Hungary","2011","2011",33960,,
"20000","Total R&D personnel (FTE) - Total ","HUN","Hungary","2012","2012",35732,,
"20000","Total R&D personnel (FTE) - Total ","HUN","Hungary","2013","2013",38163,,
"20000","Total R&D personnel (FTE) - Total ","HUN","Hungary","2014","2014",37329,,
"20000","Total R&D personnel (FTE) - Total ","HUN","Hungary","2015","2015",36847,,
"20000","Total R&D personnel (FTE) - Total ","HUN","Hungary","2016","2016",35757,,
"20000","Total R&D personnel (FTE) - Total ","ISL","Iceland","2011","2011",3244,,
"20000","Total R&D personnel (FTE) - Total ","ISL","Iceland","2013","2013",2736.28,,
"20000","Total R&D personnel (FTE) - Total ","ISL","Iceland","2015","2015",2941.32,,
"20000","Total R&D personnel (FTE) - Total ","ISL","Iceland","2016","2016",3247,,
"20000","Total R&D personnel (FTE) - Total ","IRL","Ireland","2011","2011",21591,,
"20000","Total R&D personnel (FTE) - Total ","IRL","Ireland","2012","2012",23169.188,,
"20000","Total R&D personnel (FTE) - Total ","IRL","Ireland","2013","2013",24129.3,,
"20000","Total R&D personnel (FTE) - Total ","IRL","Ireland","2014","2014",28379.4,,
"20000","Total R&D personnel (FTE) - Total ","IRL","Ireland","2015","2015",35170,,
"20000","Total R&D personnel (FTE) - Total ","IRL","Ireland","2016","2016",36087,,
"20000","Total R&D personnel (FTE) - Total ","ITA","Italy","2011","2011",228094,,
"20000","Total R&D personnel (FTE) - Total ","ITA","Italy","2012","2012",240179.2,,
"20000","Total R&D personnel (FTE) - Total ","ITA","Italy","2013","2013",246764,,
"20000","Total R&D personnel (FTE) - Total ","ITA","Italy","2014","2014",249467,,
"20000","Total R&D personnel (FTE) - Total ","ITA","Italy","2015","2015",259167,,
"20000","Total R&D personnel (FTE) - Total ","ITA","Italy","2016","2016",258585,,
"20000","Total R&D personnel (FTE) - Total ","JPN","Japan","2011","2011",869825,,
"20000","Total R&D personnel (FTE) - Total ","JPN","Japan","2012","2012",851132,,
"20000","Total R&D personnel (FTE) - Total ","JPN","Japan","2013","2013",865523,,
"20000","Total R&D personnel (FTE) - Total ","JPN","Japan","2014","2014",895285,,
"20000","Total R&D personnel (FTE) - Total ","JPN","Japan","2015","2015",875005,,
"20000","Total R&D personnel (FTE) - Total ","JPN","Japan","2016","2016",872340,,
"20000","Total R&D personnel (FTE) - Total ","KOR","Republic of Korea","2011","2011",361374.176,,
"20000","Total R&D personnel (FTE) - Total ","KOR","Republic of Korea","2012","2012",395989.993,,
"20000","Total R&D personnel (FTE) - Total ","KOR","Republic of Korea","2013","2013",401443.71,,
"20000","Total R&D personnel (FTE) - Total ","KOR","Republic of Korea","2014","2014",430868.037,,
"20000","Total R&D personnel (FTE) - Total ","KOR","Republic of Korea","2015","2015",442027.053,,
"20000","Total R&D personnel (FTE) - Total ","KOR","Republic of Korea","2016","2016",447408.202,,
"20000","Total R&D personnel (FTE) - Total ","LUX","Luxembourg","2011","2011",5190.833,,
"20000","Total R&D personnel (FTE) - Total ","LUX","Luxembourg","2012","2012",4743.258,,
"20000","Total R&D personnel (FTE) - Total ","LUX","Luxembourg","2013","2013",4974.589,,
"20000","Total R&D personnel (FTE) - Total ","LUX","Luxembourg","2014","2014",5242.6,,
"20000","Total R&D personnel (FTE) - Total ","LUX","Luxembourg","2015","2015",5227,,
"20000","Total R&D personnel (FTE) - Total ","LUX","Luxembourg","2016","2016",5196,,
"20000","Total R&D personnel (FTE) - Total ","MEX","Mexico","2011","2011",73436.135,,
"20000","Total R&D personnel (FTE) - Total ","MEX","Mexico","2012","2012",58849.404,,
"20000","Total R&D personnel (FTE) - Total ","MEX","Mexico","2013","2013",59073.095,,
"20000","Total R&D personnel (FTE) - Total ","NLD","Netherlands","2011","2011",117435.519,,
"20000","Total R&D personnel (FTE) - Total ","NLD","Netherlands","2012","2012",122215.084,,
"20000","Total R&D personnel (FTE) - Total ","NLD","Netherlands","2013","2013",123214.397,,
"20000","Total R&D personnel (FTE) - Total ","NLD","Netherlands","2014","2014",124065.875,,
"20000","Total R&D personnel (FTE) - Total ","NLD","Netherlands","2015","2015",129060,,
"20000","Total R&D personnel (FTE) - Total ","NLD","Netherlands","2016","2016",133214,,
"20000","Total R&D personnel (FTE) - Total ","NZL","New Zealand","2011","2011",23600,,
"20000","Total R&D personnel (FTE) - Total ","NZL","New Zealand","2013","2013",24900,,
"20000","Total R&D personnel (FTE) - Total ","NZL","New Zealand","2015","2015",26400,,
"20000","Total R&D personnel (FTE) - Total ","NOR","Norway","2011","2011",36950,,
"20000","Total R&D personnel (FTE) - Total ","NOR","Norway","2012","2012",37707,,
"20000","Total R&D personnel (FTE) - Total ","NOR","Norway","2013","2013",38536,,
"20000","Total R&D personnel (FTE) - Total ","NOR","Norway","2014","2014",40297,,
"20000","Total R&D personnel (FTE) - Total ","NOR","Norway","2015","2015",42409,,
"20000","Total R&D personnel (FTE) - Total ","NOR","Norway","2016","2016",43918,,
"20000","Total R&D personnel (FTE) - Total ","POL","Poland","2011","2011",85218.7,,
"20000","Total R&D personnel (FTE) - Total ","POL","Poland","2012","2012",90715.5,,
"20000","Total R&D personnel (FTE) - Total ","POL","Poland","2013","2013",93750.8,,
"20000","Total R&D personnel (FTE) - Total ","POL","Poland","2014","2014",104359.2,,
"20000","Total R&D personnel (FTE) - Total ","POL","Poland","2015","2015",109249,,
"20000","Total R&D personnel (FTE) - Total ","PRT","Portugal","2011","2011",49599.1,,
"20000","Total R&D personnel (FTE) - Total ","PRT","Portugal","2012","2012",47554.2,,
"20000","Total R&D personnel (FTE) - Total ","PRT","Portugal","2013","2013",46711.176,,
"20000","Total R&D personnel (FTE) - Total ","PRT","Portugal","2014","2014",46877.554,,
"20000","Total R&D personnel (FTE) - Total ","PRT","Portugal","2015","2015",47999,,
"20000","Total R&D personnel (FTE) - Total ","PRT","Portugal","2016","2016",50912,,
"20000","Total R&D personnel (FTE) - Total ","SVK","Slovakia","2011","2011",18112,,
"20000","Total R&D personnel (FTE) - Total ","SVK","Slovakia","2012","2012",18126.6,,
"20000","Total R&D personnel (FTE) - Total ","SVK","Slovakia","2013","2013",17166.3,,
"20000","Total R&D personnel (FTE) - Total ","SVK","Slovakia","2014","2014",17594,,
"20000","Total R&D personnel (FTE) - Total ","SVK","Slovakia","2015","2015",17591.1,,
"20000","Total R&D personnel (FTE) - Total ","SVK","Slovakia","2016","2016",17768,,
"20000","Total R&D personnel (FTE) - Total ","ESP","Spain","2011","2011",215078.8,,
"20000","Total R&D personnel (FTE) - Total ","ESP","Spain","2012","2012",208831.38,,
"20000","Total R&D personnel (FTE) - Total ","ESP","Spain","2013","2013",203302.027,,
"20000","Total R&D personnel (FTE) - Total ","ESP","Spain","2014","2014",200232.64,,
"20000","Total R&D personnel (FTE) - Total ","ESP","Spain","2015","2015",200866,,
"20000","Total R&D personnel (FTE) - Total ","ESP","Spain","2016","2016",205873,,
"20000","Total R&D personnel (FTE) - Total ","SWE","Sweden","2011","2011",78445,,
"20000","Total R&D personnel (FTE) - Total ","SWE","Sweden","2012","2012",81272,,
"20000","Total R&D personnel (FTE) - Total ","SWE","Sweden","2013","2013",80957,,
"20000","Total R&D personnel (FTE) - Total ","SWE","Sweden","2014","2014",83473,,
"20000","Total R&D personnel (FTE) - Total ","SWE","Sweden","2015","2015",83551,,
"20000","Total R&D personnel (FTE) - Total ","SWE","Sweden","2016","2016",90690,,
"20000","Total R&D personnel (FTE) - Total ","CHE","Switzerland","2012","2012",75475.813,,
"20000","Total R&D personnel (FTE) - Total ","CHE","Switzerland","2015","2015",81451.047,,
"20000","Total R&D personnel (FTE) - Total ","TUR","Turkey","2011","2011",92801.097,,
"20000","Total R&D personnel (FTE) - Total ","TUR","Turkey","2012","2012",105121.762,,
"20000","Total R&D personnel (FTE) - Total ","TUR","Turkey","2013","2013",112969.069,,
"20000","Total R&D personnel (FTE) - Total ","TUR","Turkey","2014","2014",115444.147,,
"20000","Total R&D personnel (FTE) - Total ","TUR","Turkey","2015","2015",122288.396,,
"20000","Total R&D personnel (FTE) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",356258.3,,
"20000","Total R&D personnel (FTE) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2012","2012",356484.4,,
"20000","Total R&D personnel (FTE) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",377342.9,,
"20000","Total R&D personnel (FTE) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",396280.8,,
"20000","Total R&D personnel (FTE) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",413860,,
"20000","Total R&D personnel (FTE) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",419898,,
"20000","Total R&D personnel (FTE) - Total ","DZA","Algeria","2017","2017",38045.58,,
"20000","Total R&D personnel (FTE) - Total ","ARG","Argentina","2011","2011",69567.83,,
"20000","Total R&D personnel (FTE) - Total ","ARG","Argentina","2012","2012",72322.18231,,
"20000","Total R&D personnel (FTE) - Total ","ARG","Argentina","2013","2013",74865.69144,,
"20000","Total R&D personnel (FTE) - Total ","ARG","Argentina","2014","2014",76904,,
"20000","Total R&D personnel (FTE) - Total ","ARG","Argentina","2015","2015",78712.5,,
"20000","Total R&D personnel (FTE) - Total ","ARG","Argentina","2016","2016",79333.38,,
"20000","Total R&D personnel (FTE) - Total ","BIH","Bosnia and Herzegovina","2012","2012",1060.3,,
"20000","Total R&D personnel (FTE) - Total ","BIH","Bosnia and Herzegovina","2013","2013",1398.7,,
"20000","Total R&D personnel (FTE) - Total ","BIH","Bosnia and Herzegovina","2014","2014",1767.3,,
"20000","Total R&D personnel (FTE) - Total ","BIH","Bosnia and Herzegovina","2015","2015",2172.6,,
"20000","Total R&D personnel (FTE) - Total ","BIH","Bosnia and Herzegovina","2016","2016",2109.1,,
"20000","Total R&D personnel (FTE) - Total ","BIH","Bosnia and Herzegovina","2017","2017",2425.8,,
"20000","Total R&D personnel (FTE) - Total ","BGR","Bulgaria","2011","2011",16986,,
"20000","Total R&D personnel (FTE) - Total ","BGR","Bulgaria","2012","2012",16758,,
"20000","Total R&D personnel (FTE) - Total ","BGR","Bulgaria","2013","2013",17545,,
"20000","Total R&D personnel (FTE) - Total ","BGR","Bulgaria","2014","2014",19335,,
"20000","Total R&D personnel (FTE) - Total ","BGR","Bulgaria","2015","2015",22492,,
"20000","Total R&D personnel (FTE) - Total ","BGR","Bulgaria","2016","2016",25060,,
"20000","Total R&D personnel (FTE) - Total ","KHM","Cambodia","2015","2015",1894.63,,
"20000","Total R&D personnel (FTE) - Total ","CPV","Cabo Verde","2011","2011",37,,
"20000","Total R&D personnel (FTE) - Total ","CHL","Chile","2011","2011",13052.05,,
"20000","Total R&D personnel (FTE) - Total ","CHL","Chile","2012","2012",14631.3,,
"20000","Total R&D personnel (FTE) - Total ","CHL","Chile","2013","2013",13228.332,,
"20000","Total R&D personnel (FTE) - Total ","CHL","Chile","2014","2014",15886.507,,
"20000","Total R&D personnel (FTE) - Total ","CHL","Chile","2015","2015",15261.451,,
"20000","Total R&D personnel (FTE) - Total ","CHL","Chile","2016","2016",16632.663,,
"20000","Total R&D personnel (FTE) - Total ","CHN","China","2011","2011",2882903,,
"20000","Total R&D personnel (FTE) - Total ","CHN","China","2012","2012",3246840,,
"20000","Total R&D personnel (FTE) - Total ","CHN","China","2013","2013",3532816.8,,
"20000","Total R&D personnel (FTE) - Total ","CHN","China","2014","2014",3710580,,
"20000","Total R&D personnel (FTE) - Total ","CHN","China","2015","2015",3758847.6,,
"20000","Total R&D personnel (FTE) - Total ","CHN","China","2016","2016",3878056.8,,
"20000","Total R&D personnel (FTE) - Total ","HRV","Croatia","2011","2011",10622,,
"20000","Total R&D personnel (FTE) - Total ","HRV","Croatia","2012","2012",10368,,
"20000","Total R&D personnel (FTE) - Total ","HRV","Croatia","2013","2013",10448,,
"20000","Total R&D personnel (FTE) - Total ","HRV","Croatia","2014","2014",10027,,
"20000","Total R&D personnel (FTE) - Total ","HRV","Croatia","2015","2015",10645,,
"20000","Total R&D personnel (FTE) - Total ","HRV","Croatia","2016","2016",11197,,
"20000","Total R&D personnel (FTE) - Total ","CYP","Cyprus","2011","2011",1299,,
"20000","Total R&D personnel (FTE) - Total ","CYP","Cyprus","2012","2012",1245,,
"20000","Total R&D personnel (FTE) - Total ","CYP","Cyprus","2013","2013",1247,,
"20000","Total R&D personnel (FTE) - Total ","CYP","Cyprus","2014","2014",1284,,
"20000","Total R&D personnel (FTE) - Total ","CYP","Cyprus","2015","2015",1246,,
"20000","Total R&D personnel (FTE) - Total ","CYP","Cyprus","2016","2016",1260,,
"20000","Total R&D personnel (FTE) - Total ","ECU","Ecuador","2011","2011",4599.45833,,
"20000","Total R&D personnel (FTE) - Total ","ECU","Ecuador","2012","2012",6972,,
"20000","Total R&D personnel (FTE) - Total ","ECU","Ecuador","2013","2013",8100,,
"20000","Total R&D personnel (FTE) - Total ","ECU","Ecuador","2014","2014",8948,,
"20000","Total R&D personnel (FTE) - Total ","EST","Estonia","2011","2011",5724,,
"20000","Total R&D personnel (FTE) - Total ","EST","Estonia","2012","2012",5855,,
"20000","Total R&D personnel (FTE) - Total ","EST","Estonia","2013","2013",5858,,
"20000","Total R&D personnel (FTE) - Total ","EST","Estonia","2014","2014",5790,,
"20000","Total R&D personnel (FTE) - Total ","EST","Estonia","2015","2015",5636,,
"20000","Total R&D personnel (FTE) - Total ","EST","Estonia","2016","2016",5771,,
"20000","Total R&D personnel (FTE) - Total ","ETH","Ethiopia","2013","2013",11501.123,,
"20000","Total R&D personnel (FTE) - Total ","GTM","Guatemala","2011","2011",851,,
"20000","Total R&D personnel (FTE) - Total ","GTM","Guatemala","2012","2012",920,,
"20000","Total R&D personnel (FTE) - Total ","GTM","Guatemala","2013","2013",770,,
"20000","Total R&D personnel (FTE) - Total ","GTM","Guatemala","2014","2014",1207,,
"20000","Total R&D personnel (FTE) - Total ","GTM","Guatemala","2015","2015",1259,,
"20000","Total R&D personnel (FTE) - Total ","HKG","China, Hong Kong Special Administrative Region","2011","2011",24460,,
"20000","Total R&D personnel (FTE) - Total ","HKG","China, Hong Kong Special Administrative Region","2012","2012",25264,,
"20000","Total R&D personnel (FTE) - Total ","HKG","China, Hong Kong Special Administrative Region","2013","2013",26045,,
"20000","Total R&D personnel (FTE) - Total ","HKG","China, Hong Kong Special Administrative Region","2014","2014",27378,,
"20000","Total R&D personnel (FTE) - Total ","HKG","China, Hong Kong Special Administrative Region","2015","2015",28165,,
"20000","Total R&D personnel (FTE) - Total ","HKG","China, Hong Kong Special Administrative Region","2016","2016",29047,,
"20000","Total R&D personnel (FTE) - Total ","HKG","China, Hong Kong Special Administrative Region","2017","2017",29846,,
"20000","Total R&D personnel (FTE) - Total ","IND","India","2015","2015",528219,,
"20000","Total R&D personnel (FTE) - Total ","IRQ","Iraq","2011","2011",17633,,
"20000","Total R&D personnel (FTE) - Total ","IRQ","Iraq","2014","2014",3861.43397,,
"20000","Total R&D personnel (FTE) - Total ","IRQ","Iraq","2015","2015",3656.51278,,
"20000","Total R&D personnel (FTE) - Total ","IRQ","Iraq","2016","2016",3740.74,,
"20000","Total R&D personnel (FTE) - Total ","JOR","Jordan","2015","2015",3348,,
"20000","Total R&D personnel (FTE) - Total ","KWT","Kuwait","2011","2011",850,,
"20000","Total R&D personnel (FTE) - Total ","KWT","Kuwait","2012","2012",825,,
"20000","Total R&D personnel (FTE) - Total ","KWT","Kuwait","2014","2014",3403.4,,
"20000","Total R&D personnel (FTE) - Total ","KWT","Kuwait","2015","2015",2631,,
"20000","Total R&D personnel (FTE) - Total ","KWT","Kuwait","2016","2016",2763,,
"20000","Total R&D personnel (FTE) - Total ","KWT","Kuwait","2017","2017",3002,,
"20000","Total R&D personnel (FTE) - Total ","LVA","Latvia","2011","2011",5432,,
"20000","Total R&D personnel (FTE) - Total ","LVA","Latvia","2012","2012",5593,,
"20000","Total R&D personnel (FTE) - Total ","LVA","Latvia","2013","2013",5396,,
"20000","Total R&D personnel (FTE) - Total ","LVA","Latvia","2014","2014",5739,,
"20000","Total R&D personnel (FTE) - Total ","LVA","Latvia","2015","2015",5570,,
"20000","Total R&D personnel (FTE) - Total ","LVA","Latvia","2016","2016",5120,,
"20000","Total R&D personnel (FTE) - Total ","LSO","Lesotho","2011","2011",13.7,,
"20000","Total R&D personnel (FTE) - Total ","LSO","Lesotho","2015","2015",71.55,,
"20000","Total R&D personnel (FTE) - Total ","LTU","Lithuania","2011","2011",11173,,
"20000","Total R&D personnel (FTE) - Total ","LTU","Lithuania","2012","2012",10416,,
"20000","Total R&D personnel (FTE) - Total ","LTU","Lithuania","2013","2013",11080,,
"20000","Total R&D personnel (FTE) - Total ","LTU","Lithuania","2014","2014",11791,,
"20000","Total R&D personnel (FTE) - Total ","LTU","Lithuania","2015","2015",10607,,
"20000","Total R&D personnel (FTE) - Total ","LTU","Lithuania","2016","2016",10924,,
"20000","Total R&D personnel (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2011","2011",1108.04,,
"20000","Total R&D personnel (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2012","2012",1670.65,,
"20000","Total R&D personnel (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2013","2013",1563.01,,
"20000","Total R&D personnel (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2014","2014",1964.6,,
"20000","Total R&D personnel (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2015","2015",2023.8,,
"20000","Total R&D personnel (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2016","2016",2106.78,,
"20000","Total R&D personnel (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2017","2017",1869.56,,
"20000","Total R&D personnel (FTE) - Total ","MDG","Madagascar","2011","2011",1830,,
"20000","Total R&D personnel (FTE) - Total ","MDG","Madagascar","2016","2016",2813,,
"20000","Total R&D personnel (FTE) - Total ","MDG","Madagascar","2017","2017",2247,,
"20000","Total R&D personnel (FTE) - Total ","MYS","Malaysia","2011","2011",57404.89,,
"20000","Total R&D personnel (FTE) - Total ","MYS","Malaysia","2012","2012",62806.81,,
"20000","Total R&D personnel (FTE) - Total ","MYS","Malaysia","2014","2014",75061.97,,
"20000","Total R&D personnel (FTE) - Total ","MYS","Malaysia","2015","2015",82360.33,,
"20000","Total R&D personnel (FTE) - Total ","MLI","Mali","2015","2015",1283.03,,
"20000","Total R&D personnel (FTE) - Total ","MLI","Mali","2017","2017",1451.28,,
"20000","Total R&D personnel (FTE) - Total ","MLT","Malta","2011","2011",1363,,
"20000","Total R&D personnel (FTE) - Total ","MLT","Malta","2012","2012",1431,,
"20000","Total R&D personnel (FTE) - Total ","MLT","Malta","2013","2013",1356,,
"20000","Total R&D personnel (FTE) - Total ","MLT","Malta","2014","2014",1444,,
"20000","Total R&D personnel (FTE) - Total ","MLT","Malta","2015","2015",1422,,
"20000","Total R&D personnel (FTE) - Total ","MLT","Malta","2016","2016",1430,,
"20000","Total R&D personnel (FTE) - Total ","MDA","Republic of Moldova","2011","2011",4390,,
"20000","Total R&D personnel (FTE) - Total ","MDA","Republic of Moldova","2012","2012",4358,,
"20000","Total R&D personnel (FTE) - Total ","MDA","Republic of Moldova","2013","2013",4180,,
"20000","Total R&D personnel (FTE) - Total ","MDA","Republic of Moldova","2014","2014",4149,,
"20000","Total R&D personnel (FTE) - Total ","MDA","Republic of Moldova","2015","2015",4169,,
"20000","Total R&D personnel (FTE) - Total ","MDA","Republic of Moldova","2016","2016",3939,,
"20000","Total R&D personnel (FTE) - Total ","MDA","Republic of Moldova","2017","2017",3900,,
"20000","Total R&D personnel (FTE) - Total ","MAR","Morocco","2011","2011",32584,,
"20000","Total R&D personnel (FTE) - Total ","MAR","Morocco","2012","2012",31098.86,,
"20000","Total R&D personnel (FTE) - Total ","MAR","Morocco","2014","2014",37859.06,,
"20000","Total R&D personnel (FTE) - Total ","MAR","Morocco","2016","2016",40543.48,,
"20000","Total R&D personnel (FTE) - Total ","MOZ","Mozambique","2015","2015",2320.04,,
"20000","Total R&D personnel (FTE) - Total ","PSE","Palestine","2013","2013",5160.65,,
"20000","Total R&D personnel (FTE) - Total ","PAK","Pakistan","2011","2011",70380,,
"20000","Total R&D personnel (FTE) - Total ","PAK","Pakistan","2013","2013",75658,,
"20000","Total R&D personnel (FTE) - Total ","PAK","Pakistan","2015","2015",101519,,
"20000","Total R&D personnel (FTE) - Total ","PAN","Panama","2011","2011",893,,
"20000","Total R&D personnel (FTE) - Total ","PAN","Panama","2012","2012",792,,
"20000","Total R&D personnel (FTE) - Total ","PAN","Panama","2013","2013",1178,,
"20000","Total R&D personnel (FTE) - Total ","PRY","Paraguay","2011","2011",496,,
"20000","Total R&D personnel (FTE) - Total ","PHL","Philippines","2011","2011",11033.83616,,
"20000","Total R&D personnel (FTE) - Total ","PHL","Philippines","2013","2013",26576.89669,,
"20000","Total R&D personnel (FTE) - Total ","PRI","Puerto Rico","2013","2013",1762,,
"20000","Total R&D personnel (FTE) - Total ","PRI","Puerto Rico","2015","2015",1926,,
"20000","Total R&D personnel (FTE) - Total ","ROU","Romania","2011","2011",29749,,
"20000","Total R&D personnel (FTE) - Total ","ROU","Romania","2012","2012",31135,,
"20000","Total R&D personnel (FTE) - Total ","ROU","Romania","2013","2013",32507,,
"20000","Total R&D personnel (FTE) - Total ","ROU","Romania","2014","2014",31391,,
"20000","Total R&D personnel (FTE) - Total ","ROU","Romania","2015","2015",31331,,
"20000","Total R&D personnel (FTE) - Total ","ROU","Romania","2016","2016",32232,,
"20000","Total R&D personnel (FTE) - Total ","RUS","Russian Federation","2011","2011",839183,,
"20000","Total R&D personnel (FTE) - Total ","RUS","Russian Federation","2012","2012",828401,,
"20000","Total R&D personnel (FTE) - Total ","RUS","Russian Federation","2013","2013",826733,,
"20000","Total R&D personnel (FTE) - Total ","RUS","Russian Federation","2014","2014",829190,,
"20000","Total R&D personnel (FTE) - Total ","RUS","Russian Federation","2015","2015",833654,,
"20000","Total R&D personnel (FTE) - Total ","RUS","Russian Federation","2016","2016",802317,,
"20000","Total R&D personnel (FTE) - Total ","SEN","Senegal","2015","2015",9328.6,,
"20000","Total R&D personnel (FTE) - Total ","SGP","Singapore","2011","2011",38996,,
"20000","Total R&D personnel (FTE) - Total ","SGP","Singapore","2012","2012",39458.976,,
"20000","Total R&D personnel (FTE) - Total ","SGP","Singapore","2013","2013",41582.17,,
"20000","Total R&D personnel (FTE) - Total ","SGP","Singapore","2014","2014",42542.537,,
"20000","Total R&D personnel (FTE) - Total ","SVN","Slovenia","2011","2011",15269,,
"20000","Total R&D personnel (FTE) - Total ","SVN","Slovenia","2012","2012",14974,,
"20000","Total R&D personnel (FTE) - Total ","SVN","Slovenia","2013","2013",15229,,
"20000","Total R&D personnel (FTE) - Total ","SVN","Slovenia","2014","2014",14866,,
"20000","Total R&D personnel (FTE) - Total ","SVN","Slovenia","2015","2015",14225,,
"20000","Total R&D personnel (FTE) - Total ","SVN","Slovenia","2016","2016",14357,,
"20000","Total R&D personnel (FTE) - Total ","ZAF","South Africa","2011","2011",30978.43,,
"20000","Total R&D personnel (FTE) - Total ","ZAF","South Africa","2012","2012",35050.3,,
