"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"21001","Researchers (HC) - Total ","ITA","Italy","2015","2015",174327,,
"21001","Researchers (HC) - Total ","JPN","Japan","2011","2011",892684,,
"21001","Researchers (HC) - Total ","JPN","Japan","2012","2012",887067,,
"21001","Researchers (HC) - Total ","JPN","Japan","2013","2013",892406,,
"21001","Researchers (HC) - Total ","JPN","Japan","2014","2014",926671,,
"21001","Researchers (HC) - Total ","JPN","Japan","2015","2015",907455,,
"21001","Researchers (HC) - Total ","JPN","Japan","2016","2016",917725,,
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2011","2011",375176,,
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2012","2012",401724,,
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2013","2013",410333,,
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2014","2014",437447,,
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2015","2015",453262,,
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2016","2016",460769,,
"21001","Researchers (HC) - Total ","LUX","Luxembourg","2011","2011",3114,,
"21001","Researchers (HC) - Total ","LUX","Luxembourg","2013","2013",2713,,
"21001","Researchers (HC) - Total ","LUX","Luxembourg","2015","2015",3134,,
"21001","Researchers (HC) - Total ","NLD","Netherlands","2011","2011",84072.263,,
"21001","Researchers (HC) - Total ","NLD","Netherlands","2012","2012",107184.215,,
"21001","Researchers (HC) - Total ","NLD","Netherlands","2013","2013",110536.362,,
"21001","Researchers (HC) - Total ","NLD","Netherlands","2014","2014",111795.274,,
"21001","Researchers (HC) - Total ","NLD","Netherlands","2015","2015",112946,,
"21001","Researchers (HC) - Total ","NZL","New Zealand","2011","2011",28100,,
"21001","Researchers (HC) - Total ","NZL","New Zealand","2013","2013",29300,,
"21001","Researchers (HC) - Total ","NZL","New Zealand","2015","2015",31000,,
"21001","Researchers (HC) - Total ","NOR","Norway","2011","2011",45578,,
"21001","Researchers (HC) - Total ","NOR","Norway","2012","2012",46747,,
"21001","Researchers (HC) - Total ","NOR","Norway","2013","2013",47795,,
"21001","Researchers (HC) - Total ","NOR","Norway","2014","2014",50025,,
"21001","Researchers (HC) - Total ","NOR","Norway","2015","2015",52181,,
"21001","Researchers (HC) - Total ","POL","Poland","2011","2011",100723,,
"21001","Researchers (HC) - Total ","POL","Poland","2012","2012",103627,,
"21001","Researchers (HC) - Total ","POL","Poland","2013","2013",109611,,
"21001","Researchers (HC) - Total ","POL","Poland","2014","2014",115375,,
"21001","Researchers (HC) - Total ","POL","Poland","2015","2015",118494,,
"21001","Researchers (HC) - Total ","PRT","Portugal","2011","2011",82354,,
"21001","Researchers (HC) - Total ","PRT","Portugal","2012","2012",81750,,
"21001","Researchers (HC) - Total ","PRT","Portugal","2013","2013",78290,,
"21001","Researchers (HC) - Total ","PRT","Portugal","2014","2014",78736,,
"21001","Researchers (HC) - Total ","PRT","Portugal","2015","2015",81005,,
"21001","Researchers (HC) - Total ","SVK","Slovakia","2011","2011",24711,,
"21001","Researchers (HC) - Total ","SVK","Slovakia","2012","2012",25069,,
"21001","Researchers (HC) - Total ","SVK","Slovakia","2013","2013",24441,,
"21001","Researchers (HC) - Total ","SVK","Slovakia","2014","2014",25080,,
"21001","Researchers (HC) - Total ","SVK","Slovakia","2015","2015",24396,,
"21001","Researchers (HC) - Total ","ESP","Spain","2011","2011",220254,,
"21001","Researchers (HC) - Total ","ESP","Spain","2012","2012",215544.325,,
"21001","Researchers (HC) - Total ","ESP","Spain","2013","2013",208766.634,,
"21001","Researchers (HC) - Total ","ESP","Spain","2014","2014",210103.501,,
"21001","Researchers (HC) - Total ","ESP","Spain","2015","2015",214227,,
"21001","Researchers (HC) - Total ","SWE","Sweden","2011","2011",80154,,
"21001","Researchers (HC) - Total ","SWE","Sweden","2013","2013",101820,,
"21001","Researchers (HC) - Total ","SWE","Sweden","2015","2015",108761,,
"21001","Researchers (HC) - Total ","CHE","Switzerland","2012","2012",60278.933,,
"21001","Researchers (HC) - Total ","CHE","Switzerland","2015","2015",70834.256,,
"21001","Researchers (HC) - Total ","TUR","Turkey","2011","2011",137452,,
"21001","Researchers (HC) - Total ","TUR","Turkey","2012","2012",155133,,
"21001","Researchers (HC) - Total ","TUR","Turkey","2013","2013",166097,,
"21001","Researchers (HC) - Total ","TUR","Turkey","2014","2014",181544,,
"21001","Researchers (HC) - Total ","TUR","Turkey","2015","2015",190784,,
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",429009.387,,
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2012","2012",442384.5,,
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",466689.3,,
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",489181.2,,
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",496953,,
"21001","Researchers (HC) - Total ","DZA","Algeria","2017","2017",96403,,
"21001","Researchers (HC) - Total ","ARG","Argentina","2011","2011",77354,,
"21001","Researchers (HC) - Total ","ARG","Argentina","2012","2012",80245,,
"21001","Researchers (HC) - Total ","ARG","Argentina","2013","2013",81964.2589,,
"21001","Researchers (HC) - Total ","ARG","Argentina","2014","2014",83837,,
"21001","Researchers (HC) - Total ","ARG","Argentina","2015","2015",82407,,
"21001","Researchers (HC) - Total ","ARG","Argentina","2016","2016",83947,,
"21001","Researchers (HC) - Total ","ARM","Armenia","2011","2011",4458,,
"21001","Researchers (HC) - Total ","ARM","Armenia","2012","2012",4056,,
"21001","Researchers (HC) - Total ","ARM","Armenia","2013","2013",3870,,
"21001","Researchers (HC) - Total ","ARM","Armenia","2014","2014",4144,,
"21001","Researchers (HC) - Total ","ARM","Armenia","2015","2015",3856,,
"21001","Researchers (HC) - Total ","ARM","Armenia","2016","2016",3682,,
"21001","Researchers (HC) - Total ","ARM","Armenia","2017","2017",3588,,
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2011","2011",11891,,
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2012","2012",15335,,
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2013","2013",15784,,
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2014","2014",16337,,
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2015","2015",16137,,
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2016","2016",15548,,
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2017","2017",14732,,
"21001","Researchers (HC) - Total ","BLR","Belarus","2011","2011",19668,,
"21001","Researchers (HC) - Total ","BLR","Belarus","2012","2012",19315,,
"21001","Researchers (HC) - Total ","BLR","Belarus","2013","2013",18353,,
"21001","Researchers (HC) - Total ","BLR","Belarus","2014","2014",17372,,
"21001","Researchers (HC) - Total ","BLR","Belarus","2015","2015",16953,,
"21001","Researchers (HC) - Total ","BLR","Belarus","2016","2016",16879,,
"21001","Researchers (HC) - Total ","BLR","Belarus","2017","2017",17089,,
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","2011","2011",2507,,
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","2012","2012",1303,,
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","2013","2013",1454,,
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","2014","2014",1618,,
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2012","2012",799,,
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2013","2013",1245,,
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2014","2014",1831,,
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2015","2015",1797,,
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2016","2016",1942,,
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2017","2017",2377,,
"21001","Researchers (HC) - Total ","BRA","Brazil","2011","2011",251992,,
"21001","Researchers (HC) - Total ","BRA","Brazil","2012","2012",273602,,
"21001","Researchers (HC) - Total ","BRA","Brazil","2013","2013",295212,,
"21001","Researchers (HC) - Total ","BRA","Brazil","2014","2014",316822,,
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2011","2011",14794,,
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2012","2012",15219,,
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2013","2013",16095,,
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2014","2014",17795,,
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2015","2015",19338,,
"21001","Researchers (HC) - Total ","BFA","Burkina Faso","2014","2014",1555,,
"21001","Researchers (HC) - Total ","KHM","Cambodia","2015","2015",794,,
"21001","Researchers (HC) - Total ","CPV","Cabo Verde","2011","2011",128,,
"21001","Researchers (HC) - Total ","CHL","Chile","2011","2011",9388.21,,
"21001","Researchers (HC) - Total ","CHL","Chile","2012","2012",10446.8,,
"21001","Researchers (HC) - Total ","CHL","Chile","2013","2013",9795.441,,
"21001","Researchers (HC) - Total ","CHL","Chile","2014","2014",12303.124,,
"21001","Researchers (HC) - Total ","CHL","Chile","2015","2015",13015.062,,
"21001","Researchers (HC) - Total ","CHL","Chile","2016","2016",14199.67,,
"21001","Researchers (HC) - Total ","COL","Colombia","2013","2013",8011,,
"21001","Researchers (HC) - Total ","COL","Colombia","2014","2014",8280,,
"21001","Researchers (HC) - Total ","COL","Colombia","2015","2015",10050,,
"21001","Researchers (HC) - Total ","COL","Colombia","2016","2016",13001,,
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2011","2011",4162,,
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2012","2012",3630,,
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2013","2013",4291,,
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2014","2014",4072,,
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2015","2015",4228,,
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2016","2016",3885,,
"21001","Researchers (HC) - Total ","HRV","Croatia","2011","2011",11454,,
"21001","Researchers (HC) - Total ","HRV","Croatia","2012","2012",11402,,
"21001","Researchers (HC) - Total ","HRV","Croatia","2013","2013",11168,,
"21001","Researchers (HC) - Total ","HRV","Croatia","2014","2014",10726,,
"21001","Researchers (HC) - Total ","HRV","Croatia","2015","2015",11089,,
"21001","Researchers (HC) - Total ","CUB","Cuba","2011","2011",4618,,
"21001","Researchers (HC) - Total ","CUB","Cuba","2012","2012",4655,,
"21001","Researchers (HC) - Total ","CUB","Cuba","2013","2013",4719,,
"21001","Researchers (HC) - Total ","CUB","Cuba","2014","2014",4355,,
"21001","Researchers (HC) - Total ","CUB","Cuba","2015","2015",3853,,
"21001","Researchers (HC) - Total ","CUB","Cuba","2016","2016",6839,,
"21001","Researchers (HC) - Total ","CUB","Cuba","2017","2017",6878,,
"21001","Researchers (HC) - Total ","CYP","Cyprus","2011","2011",1942,,
"21001","Researchers (HC) - Total ","CYP","Cyprus","2012","2012",1924,,
"21001","Researchers (HC) - Total ","CYP","Cyprus","2013","2013",2228,,
"21001","Researchers (HC) - Total ","CYP","Cyprus","2014","2014",2164,,
"21001","Researchers (HC) - Total ","CYP","Cyprus","2015","2015",2119,,
"21001","Researchers (HC) - Total ","COD","Democratic Republic of the Congo","2015","2015",1310,,
"21001","Researchers (HC) - Total ","ECU","Ecuador","2011","2011",4027,,
"21001","Researchers (HC) - Total ","ECU","Ecuador","2012","2012",7263,,
"21001","Researchers (HC) - Total ","ECU","Ecuador","2013","2013",9456,,
"21001","Researchers (HC) - Total ","ECU","Ecuador","2014","2014",11410,,
"21001","Researchers (HC) - Total ","EGY","Egypt","2011","2011",90990,,
"21001","Researchers (HC) - Total ","EGY","Egypt","2012","2012",108504,,
"21001","Researchers (HC) - Total ","EGY","Egypt","2013","2013",110772,,
"21001","Researchers (HC) - Total ","EGY","Egypt","2014","2014",124976,,
"21001","Researchers (HC) - Total ","EGY","Egypt","2015","2015",127770,,
"21001","Researchers (HC) - Total ","EGY","Egypt","2016","2016",132085,,
"21001","Researchers (HC) - Total ","EGY","Egypt","2017","2017",133527,,
"21001","Researchers (HC) - Total ","SLV","El Salvador","2011","2011",533,,
"21001","Researchers (HC) - Total ","SLV","El Salvador","2012","2012",605,,
"21001","Researchers (HC) - Total ","SLV","El Salvador","2013","2013",662,,
"21001","Researchers (HC) - Total ","SLV","El Salvador","2014","2014",792,,
"21001","Researchers (HC) - Total ","SLV","El Salvador","2015","2015",1001,,
"21001","Researchers (HC) - Total ","SLV","El Salvador","2016","2016",941,,
"21001","Researchers (HC) - Total ","EST","Estonia","2011","2011",7646,,
"21001","Researchers (HC) - Total ","EST","Estonia","2012","2012",7634,,
"21001","Researchers (HC) - Total ","EST","Estonia","2013","2013",7515,,
"21001","Researchers (HC) - Total ","EST","Estonia","2014","2014",7721,,
"21001","Researchers (HC) - Total ","EST","Estonia","2015","2015",7181,,
"21001","Researchers (HC) - Total ","ETH","Ethiopia","2013","2013",8221,,
"21001","Researchers (HC) - Total ","GMB","Gambia","2011","2011",60,,
"21001","Researchers (HC) - Total ","GEO","Georgia","2013","2013",2762,,
"21001","Researchers (HC) - Total ","GEO","Georgia","2014","2014",7329,,
"21001","Researchers (HC) - Total ","GEO","Georgia","2015","2015",9069,,
"21001","Researchers (HC) - Total ","GEO","Georgia","2016","2016",9103,,
"21001","Researchers (HC) - Total ","GTM","Guatemala","2011","2011",601,,
"21001","Researchers (HC) - Total ","GTM","Guatemala","2012","2012",666,,
"21001","Researchers (HC) - Total ","GTM","Guatemala","2013","2013",514,,
"21001","Researchers (HC) - Total ","GTM","Guatemala","2014","2014",562,,
"21001","Researchers (HC) - Total ","GTM","Guatemala","2015","2015",602,,
"21001","Researchers (HC) - Total ","HND","Honduras","2015","2015",207,,
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2011","2011",23908,,
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2012","2012",24934,,
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2013","2013",26835,,
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2014","2014",28040,,
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2015","2015",27807,,
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2016","2016",28591,,
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2017","2017",29284,,
"21001","Researchers (HC) - Total ","IRN","Iran (Islamic Republic of)","2012","2012",95200,,
"21001","Researchers (HC) - Total ","IRN","Iran (Islamic Republic of)","2013","2013",100014,,
"21001","Researchers (HC) - Total ","IRQ","Iraq","2011","2011",40521,,
"21001","Researchers (HC) - Total ","IRQ","Iraq","2014","2014",4765,,
"21001","Researchers (HC) - Total ","IRQ","Iraq","2015","2015",6158,,
"21001","Researchers (HC) - Total ","IRQ","Iraq","2016","2016",7782,,
"21001","Researchers (HC) - Total ","IRQ","Iraq","2017","2017",12051,,
"21001","Researchers (HC) - Total ","JOR","Jordan","2015","2015",9092,,
"21001","Researchers (HC) - Total ","JOR","Jordan","2016","2016",8929,,
"21001","Researchers (HC) - Total ","JOR","Jordan","2017","2017",10413,,
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2011","2011",11488,,
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2012","2012",13494,,
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2013","2013",17195,,
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2014","2014",18930,,
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2015","2015",18454,,
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2016","2016",17421,,
"21001","Researchers (HC) - Total ","KWT","Kuwait","2011","2011",411,,
"21001","Researchers (HC) - Total ","KWT","Kuwait","2012","2012",439,,
"21001","Researchers (HC) - Total ","KWT","Kuwait","2013","2013",4025,,
"21001","Researchers (HC) - Total ","KWT","Kuwait","2014","2014",4108,,
"21001","Researchers (HC) - Total ","KWT","Kuwait","2015","2015",4258,,
"21001","Researchers (HC) - Total ","KWT","Kuwait","2016","2016",4767,,
"21001","Researchers (HC) - Total ","KWT","Kuwait","2017","2017",5196,,
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2011","2011",2224,,
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2012","2012",2349,,
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2013","2013",3063,,
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2014","2014",3013,,
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2015","2015",3441,,
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2016","2016",3454,,
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2017","2017",3281,,
"21001","Researchers (HC) - Total ","LVA","Latvia","2011","2011",7377,,
"21001","Researchers (HC) - Total ","LVA","Latvia","2012","2012",7995,,
"21001","Researchers (HC) - Total ","LVA","Latvia","2013","2013",7448,,
"21001","Researchers (HC) - Total ","LVA","Latvia","2014","2014",7939,,
"21001","Researchers (HC) - Total ","LVA","Latvia","2015","2015",7827,,
"21001","Researchers (HC) - Total ","LSO","Lesotho","2011","2011",42,,
"21001","Researchers (HC) - Total ","LSO","Lesotho","2015","2015",118,,
"21001","Researchers (HC) - Total ","LTU","Lithuania","2011","2011",17358,,
"21001","Researchers (HC) - Total ","LTU","Lithuania","2012","2012",17677,,
"21001","Researchers (HC) - Total ","LTU","Lithuania","2013","2013",18083,,
"21001","Researchers (HC) - Total ","LTU","Lithuania","2014","2014",19371,,
"21001","Researchers (HC) - Total ","LTU","Lithuania","2015","2015",17293,,
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2011","2011",1843,,
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2012","2012",2231,,
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2013","2013",2867,,
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2014","2014",3793,,
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2015","2015",3772,,
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2016","2016",3697,,
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2017","2017",3346,,
"21001","Researchers (HC) - Total ","MDG","Madagascar","2011","2011",2364,,
"21001","Researchers (HC) - Total ","MDG","Madagascar","2014","2014",1828,,
"21001","Researchers (HC) - Total ","MDG","Madagascar","2016","2016",1976,,
"21001","Researchers (HC) - Total ","MDG","Madagascar","2017","2017",2175,,
"21001","Researchers (HC) - Total ","MYS","Malaysia","2011","2011",73752,,
"21001","Researchers (HC) - Total ","MYS","Malaysia","2012","2012",75257,,
"21001","Researchers (HC) - Total ","MYS","Malaysia","2014","2014",84516,,
"21001","Researchers (HC) - Total ","MYS","Malaysia","2015","2015",89861,,
"21001","Researchers (HC) - Total ","MLI","Mali","2015","2015",719,,
"21001","Researchers (HC) - Total ","MLI","Mali","2017","2017",721,,
"21001","Researchers (HC) - Total ","MLT","Malta","2011","2011",1258,,
"21001","Researchers (HC) - Total ","MLT","Malta","2012","2012",1438,,
"21001","Researchers (HC) - Total ","MLT","Malta","2013","2013",1383,,
"21001","Researchers (HC) - Total ","MLT","Malta","2014","2014",1349,,
"21001","Researchers (HC) - Total ","MLT","Malta","2015","2015",1412,,
"21001","Researchers (HC) - Total ","MUS","Mauritius","2012","2012",353,,
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2011","2011",3372,,
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2012","2012",3338,,
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2013","2013",3250,,
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2014","2014",3315,,
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2015","2015",3368,,
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2016","2016",3210,,
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2017","2017",3180,,
"21001","Researchers (HC) - Total ","MNG","Mongolia","2011","2011",1799,,
"21001","Researchers (HC) - Total ","MNG","Mongolia","2012","2012",1824,,
"21001","Researchers (HC) - Total ","MNG","Mongolia","2013","2013",1912,,
"21001","Researchers (HC) - Total ","MNG","Mongolia","2014","2014",1903,,
"21001","Researchers (HC) - Total ","MNG","Mongolia","2015","2015",1867,,
"21001","Researchers (HC) - Total ","MNG","Mongolia","2016","2016",1644,,
"21001","Researchers (HC) - Total ","MNG","Mongolia","2017","2017",1799,,
"21001","Researchers (HC) - Total ","MAR","Morocco","2011","2011",36732,,
"21001","Researchers (HC) - Total ","MAR","Morocco","2012","2012",38946,,
"21001","Researchers (HC) - Total ","MAR","Morocco","2014","2014",47006,,
"21001","Researchers (HC) - Total ","MAR","Morocco","2016","2016",50142,,
"21001","Researchers (HC) - Total ","MOZ","Mozambique","2015","2015",2434,,
"21001","Researchers (HC) - Total ","MMR","Myanmar","2017","2017",983,,
"21001","Researchers (HC) - Total ","NIC","Nicaragua","2011","2011",755,,
"21001","Researchers (HC) - Total ","NIC","Nicaragua","2012","2012",874,,
"21001","Researchers (HC) - Total ","PSE","Palestine","2013","2013",4533,,
"21001","Researchers (HC) - Total ","PAK","Pakistan","2011","2011",51954,,
"21001","Researchers (HC) - Total ","PAK","Pakistan","2013","2013",60699,,
"21001","Researchers (HC) - Total ","PAK","Pakistan","2015","2015",81306,,
"21001","Researchers (HC) - Total ","PAN","Panama","2011","2011",552,,
"21001","Researchers (HC) - Total ","PAN","Panama","2012","2012",447,,
"21001","Researchers (HC) - Total ","PAN","Panama","2013","2013",622,,
"21001","Researchers (HC) - Total ","PRY","Paraguay","2011","2011",1283,,
"21001","Researchers (HC) - Total ","PRY","Paraguay","2012","2012",1704,,
"21001","Researchers (HC) - Total ","PRY","Paraguay","2014","2014",1610,,
"21001","Researchers (HC) - Total ","PRY","Paraguay","2015","2015",1985,,
"21001","Researchers (HC) - Total ","PRY","Paraguay","2016","2016",1619,,
"21001","Researchers (HC) - Total ","PHL","Philippines","2011","2011",14170.42212,,
"21001","Researchers (HC) - Total ","PHL","Philippines","2013","2013",26624.74,,
"21001","Researchers (HC) - Total ","PRI","Puerto Rico","2013","2013",1976,,
"21001","Researchers (HC) - Total ","PRI","Puerto Rico","2015","2015",2070,,
"21001","Researchers (HC) - Total ","ROU","Romania","2011","2011",25489,,
"21001","Researchers (HC) - Total ","ROU","Romania","2012","2012",27838,,
"21001","Researchers (HC) - Total ","ROU","Romania","2013","2013",27600,,
"21001","Researchers (HC) - Total ","ROU","Romania","2014","2014",27535,,
"21001","Researchers (HC) - Total ","ROU","Romania","2015","2015",27253,,
"21001","Researchers (HC) - Total ","RUS","Russian Federation","2011","2011",374791,,
"21001","Researchers (HC) - Total ","RUS","Russian Federation","2012","2012",372620,,
"21001","Researchers (HC) - Total ","RUS","Russian Federation","2013","2013",369015,,
"21001","Researchers (HC) - Total ","RUS","Russian Federation","2014","2014",373905,,
"21001","Researchers (HC) - Total ","RUS","Russian Federation","2015","2015",379411,,
"21001","Researchers (HC) - Total ","RUS","Russian Federation","2016","2016",370379,,
"21001","Researchers (HC) - Total ","SAU","Saudi Arabia","2013","2013",35324,,
"21001","Researchers (HC) - Total ","SEN","Senegal","2015","2015",14335,,
"21001","Researchers (HC) - Total ","SGP","Singapore","2011","2011",38013,,
"21001","Researchers (HC) - Total ","SGP","Singapore","2012","2012",38432,,
"21001","Researchers (HC) - Total ","SGP","Singapore","2013","2013",40385,,
"21001","Researchers (HC) - Total ","SGP","Singapore","2014","2014",40730,,
"21001","Researchers (HC) - Total ","SVN","Slovenia","2011","2011",12514,,
"21001","Researchers (HC) - Total ","SVN","Slovenia","2012","2012",12362,,
